NUMERO;PROMEDIO_UNO;PROMEDIO_DOS;NOTA_EE_DOS;PROMEDIO_TRES;NOTA_MULTIVARIADO;NOTA_FISICA_DOS;NOTA_EE_CUATRO;PROMEDIO_CINCO;NOTA_PROCESOSM;NOTA_ADMINISTRACION;NOTA_LENGUA_UNO;NOTA_EI_UNO;NOTA_EI_DOS;PROMEDIO_SEIS;NAC_SEIS;NOTA_PLINEAL;NOTA_IECONOMICA;NOTA_DISEÑO;NOTA_METODOS;NOTA_EI_TRES;PROMEDIO_SIETE;CAR_SIETE;NCC_SIETE;NCA_SIETE;NCP_SIETE;NAC_SIETE;NAA_SIETE;NAP_SIETE;EPA_SIETE;NOTA_EMPRENDIMIENTO;VECES_EMPRENDIMIENTO;CREDITOS_EMPRENDIMIENTO;NOTA_GRAFOS;VECES_GRAFOS;CREDITOS_GRAFOS;NOTA_CALIDAD_UNO;VECES_CALIDAD_UNO;CREDITOS_CALIDAD_UNO;NOTA_MECARDOTECNIA;VECES_MERCADOTECNIA;CREDITOS_MERCADOTECNIA;NOTA_ERGONOMIA;VECES_ERGONOMIA;CREDITOS_ERGONOMIA;NOTA_HOMBRE;VECES_HOMBRE;CREDITOS_HOMBRE;NOTA_EI_CUATRO;VECES_EI_CUATRO;CREDITOS_EI_CUATRO;NOTA_EI_CINCO;VECES_EI_CINCO;CREDITOS_EI_CINCO;RENDIMIENTO_OCHO;PROMEDIO_OCHO
1819;39.233333333333334;45.0;47.0;47.5;45.0;42.0;44;43.411764705882355;39.0;33.0;47.0;47.0;44.0;42.411764705882355;8;37.0;47.0;45.0;38.0;44;38.72727272727273;0;10;10;0;5;5;0;1;0.0;0;2;44.0;1;2;44.0;1;2;43.0;1;2;42.0;1;2;0.0;0;1;40.0;1;2;0.0;0;2;1;28.666666666666668
1820;34.6;36.529411764705884;48.0;33.94117647058823;33.0;37.0;0;36.794117647058826;28.5;43.0;37.0;40.0;43.0;37.1;5;31.0;34.0;0.0;0.0;47;36.666666666666664;0;8;8;0;4;4;0;1;0.0;0;2;41.0;1;2;41.0;1;2;40.0;1;2;0.0;0;2;0.0;0;1;43.0;1;2;0.0;0;2;1;29.0
1822;31.9;34.88235294117647;42.0;32.11764705882353;32.0;33.0;0;31.8125;25.0;40.0;36.0;42.0;0.0;30.857142857142858;3;31.0;38.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;0;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;2;34.5
1826;31.4;33.333333333333336;0.0;34.411764705882355;30.0;33.0;0;29.642857142857142;30.0;30.0;41.0;0.0;0.0;30.77777777777778;4;33.0;33.0;0.0;0.0;0;30.0;0;4;4;0;2;2;0;1;0.0;0;2;37.0;1;2;38.0;1;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;1;0.0
1831;36.266666666666666;40.88235294117647;44.0;41.44444444444444;33.0;37.0;0;37.285714285714285;37.0;34.0;0.0;37.0;39.0;32.53333333333333;6;34.0;34.0;39.0;30.0;0;38.0;0;8;8;0;4;4;0;1;0.0;0;2;45.0;1;2;39.0;1;2;45.0;1;2;42.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;1;24.0
1833;32.8;35.294117647058826;48.0;36.888888888888886;23.0;35.0;0;36.8235294117647;30.0;38.0;40.0;36.0;43.0;37.55555555555556;4;34.0;40.0;0.0;0.0;41;26.666666666666668;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;2;40.0;1;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;1;0.0
1834;35.2;37.1764705882353;45.0;41.27777777777778;40.0;36.0;49;35.642857142857146;30.0;36.0;0.0;35.0;43.0;37.666666666666664;7;32.0;44.0;38.0;37.0;39;37.111111111111114;0;8;8;0;4;4;0;1;0.0;0;2;42.0;1;2;43.0;1;2;41.0;1;2;41.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;2;34.8
1836;31.566666666666666;33.470588235294116;42.0;34.416666666666664;38.0;37.0;0;32.0;36.0;32.0;0.0;0.0;0.0;27.333333333333332;3;0.0;36.0;0.0;0.0;0;20.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;40.0;1;1;0.0;0;2;0.0;0;2;1;19.0
1837;35.8;42.05882352941177;48.0;42.333333333333336;37.0;35.0;0;40.13333333333333;37.0;0.0;47.0;42.0;47.0;36.0;6;30.0;42.0;36.0;30.0;45;32.44444444444444;0;8;8;0;4;3;1;1;0.0;0;2;24.0;1;2;37.0;1;2;44.0;1;2;41.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;1;19.666666666666668
1838;30.0;38.53333333333333;0.0;36.35294117647059;39.0;0.0;0;37.6;39.0;36.0;0.0;41.0;39.0;39.6;3;0.0;45.0;0.0;0.0;36;27.5;0;3;3;0;2;2;0;2;0.0;0;2;0.0;0;2;40.0;1;2;0.0;0;2;0.0;0;2;30.0;1;1;0.0;0;2;0.0;0;2;1;0.0
1839;35.46666666666667;42.94117647058823;48.0;41.72222222222222;32.0;37.0;0;38.4375;33.0;46.0;43.0;33.0;44.0;33.03125;7;31.5;40.0;39.0;36.0;0;36.375;0;7;7;0;4;4;0;1;0.0;0;2;0.0;0;2;40.0;1;2;42.0;1;2;40.0;1;2;47.0;1;1;0.0;0;2;0.0;0;2;1;19.5
1841;34.13333333333333;36.53333333333333;0.0;39.23529411764706;44.0;31.0;0;37.8;33.0;45.0;0.0;33.0;45.0;28.666666666666668;4;30.0;30.0;0.0;0.0;0;30.8;0;4;4;0;2;2;0;1;0.0;0;2;31.0;1;2;0.0;0;2;46.0;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;1;27.5
1845;30.266666666666666;29.0;0.0;30.892857142857142;32.0;26.0;0;32.15384615384615;0.0;32.0;40.0;31.0;32.0;19.333333333333332;1;0.0;29.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;0;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;1;0.0
1846;30.9;30.133333333333333;0.0;33.64705882352941;32.0;32.0;0;34.083333333333336;0.0;0.0;46.0;31.0;30.0;26.25;2;0.0;36.0;0.0;0.0;0;18.5;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;37.0;1;1;0.0;0;2;0.0;0;2;1;21.0
1848;35.13333333333333;33.1764705882353;32.0;31.029411764705884;27.5;0.0;0;29.5;0.0;0.0;0.0;36.0;0.0;24.25;2;0.0;30.0;0.0;0.0;0;30.8;0;4;4;0;2;2;0;1;0.0;0;2;0.0;0;2;36.0;1;2;41.0;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;1;29.75
1851;36.13333333333333;40.8235294117647;48.0;37.411764705882355;33.0;33.0;0;38.23529411764706;35.0;46.0;35.0;45.0;42.0;37.705882352941174;8;31.0;41.0;34.0;36.0;41;36.666666666666664;0;11;11;0;6;6;0;1;0.0;0;2;40.0;1;2;42.0;1;2;40.0;1;2;40.0;1;2;46.0;1;1;35.0;1;2;0.0;0;2;1;20.0
1852;33.01111111111111;33.705882352941174;45.0;34.529411764705884;33.0;0.0;0;36.0;0.0;0.0;48.0;30.0;33.0;36.5;2;0.0;30.0;0.0;0.0;43;0.0;0;0;0;0;0;0;0;0;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;2;34.0
1853;35.06666666666667;41.11764705882353;47.0;38.529411764705884;37.0;34.0;0;37.05882352941177;31.0;38.0;42.0;37.0;41.0;35.625;7;37.0;30.0;47.0;31.0;31;41.81818181818182;0;11;11;0;6;6;0;1;0.0;0;2;45.0;1;2;0.0;0;2;47.0;1;2;42.0;1;2;40.0;1;1;41.0;1;2;35.0;1;2;2;33.0
1855;32.833333333333336;34.85294117647059;43.0;35.05882352941177;31.0;0.0;0;36.7;32.0;0.0;43.0;39.0;42.0;28.571428571428573;3;29.0;33.0;0.0;0.0;0;32.5;0;5;5;0;3;3;0;1;0.0;0;2;0.0;0;2;38.0;1;2;42.0;1;2;0.0;0;2;35.0;1;1;0.0;0;2;0.0;0;2;1;24.0
1856;34.8;38.529411764705884;47.0;33.588235294117645;39.0;0.0;0;35.333333333333336;31.0;36.0;0.0;31.5;42.0;32.28125;7;28.5;34.5;34.0;38.0;0;36.25;0;7;7;0;4;4;0;1;0.0;0;2;0.0;0;2;41.0;1;2;42.0;1;2;41.0;1;2;42.0;1;1;0.0;0;2;0.0;0;2;1;23.5
1857;34.86666666666667;39.11764705882353;46.0;37.94444444444444;30.0;32.0;0;34.583333333333336;40.0;33.0;0.0;0.0;0.0;31.375;7;26.0;29.0;39.0;32.0;0;30.8;0;4;4;0;2;2;0;1;0.0;0;2;0.0;0;2;36.0;1;2;41.0;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;1;0.0
1858;26.0;23.0;0.0;0.0;0.0;0.0;0;43.0;0.0;0.0;0.0;40.0;46.0;41.0;1;0.0;0.0;0.0;0.0;41;0.0;0;0;0;0;0;0;0;0;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;1;0.0
1859;35.96666666666667;37.470588235294116;45.0;39.138888888888886;28.5;36.0;0;37.64705882352941;37.0;37.0;40.0;40.0;46.0;36.2;5;34.0;37.0;0.0;0.0;41;37.666666666666664;0;5;5;0;3;3;0;1;0.0;0;2;0.0;0;2;44.0;1;2;47.0;1;2;0.0;0;2;44.0;1;1;0.0;0;2;0.0;0;2;2;30.5
1860;33.233333333333334;33.529411764705884;44.0;34.588235294117645;36.0;0.0;0;34.93333333333333;32.0;33.0;0.0;33.0;41.0;30.0;4;28.0;36.0;0.0;0.0;0;28.25;0;3;3;0;2;2;0;2;0.0;0;2;0.0;0;2;0.0;0;2;41.0;1;2;0.0;0;2;31.0;1;1;0.0;0;2;0.0;0;2;1;18.5
1861;34.63333333333333;34.970588235294116;44.0;36.72222222222222;41.0;36.0;0;36.214285714285715;35.0;37.0;0.0;40.0;33.0;30.11111111111111;4;32.0;37.0;0.0;0.0;0;35.833333333333336;0;5;5;0;3;3;0;1;0.0;0;2;0.0;0;2;40.0;1;2;45.0;1;2;0.0;0;2;45.0;1;1;0.0;0;2;0.0;0;2;1;20.0
1862;34.733333333333334;34.56666666666667;0.0;36.1764705882353;36.0;0.0;0;33.64705882352941;25.0;30.0;46.0;35.0;41.0;25.2;2;0.0;30.0;0.0;0.0;0;28.0;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;2;0.0;0;2;42.0;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;1;28.666666666666668
1863;33.46666666666667;34.088235294117645;45.0;37.166666666666664;38.0;28.0;0;34.35294117647059;34.0;36.0;37.0;43.0;33.0;28.0;4;27.0;37.0;0.0;0.0;0;29.2;0;4;4;0;2;2;0;2;0.0;0;2;0.0;0;2;31.0;1;2;42.0;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;1;28.0
1864;36.6;35.73529411764706;49.0;40.705882352941174;47.0;39.0;0;38.93333333333333;32.0;45.0;0.0;42.0;43.0;45.5;2;0.0;49.0;0.0;0.0;42;26.666666666666668;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;2;0.0;0;2;40.0;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;1;17.0
1865;37.8;35.94117647058823;41.0;34.64705882352941;32.0;0.0;0;36.333333333333336;31.0;38.0;0.0;41.0;43.0;35.36666666666667;7;28.5;32.5;35.0;39.0;43;37.25;0;7;7;0;4;4;0;1;0.0;0;2;0.0;0;2;43.0;1;2;44.0;1;2;42.0;1;2;40.0;1;1;0.0;0;2;0.0;0;2;1;24.5
1870;34.4;38.529411764705884;17.0;40.294117647058826;42.0;5.0;0;26.666666666666664;26.0;31.0;0.0;30.0;0.0;28.555555555555557;4;30.0;32.0;0.0;0.0;0;22.8;1;6;4;2;2;1;1;2;0.0;0;2;23.0;2;2;34.0;1;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;1;23.5
1871;32.733333333333334;33.88235294117647;30.0;35.55555555555556;36.0;30.0;0;35.94117647058823;37.0;30.0;48.0;31.0;38.0;33.142857142857146;4;0.0;35.0;0.0;0.0;33;31.166666666666668;0;5;5;0;3;3;0;1;0.0;0;2;0.0;0;2;34.0;1;2;38.0;1;2;0.0;0;2;43.0;1;1;0.0;0;2;0.0;0;2;1;28.75
1873;35.86666666666667;39.0;50.0;38.35294117647059;46.0;36.0;0;37.142857142857146;33.0;32.0;0.0;45.0;40.0;34.733333333333334;7;31.0;34.0;40.0;29.0;39;36.888888888888886;0;8;8;0;4;4;0;1;0.0;0;2;40.0;1;2;41.0;1;2;42.0;1;2;43.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;1;0.0
1874;26.855555555555558;32.1764705882353;47.0;35.13333333333333;21.0;0.0;0;35.4;0.0;0.0;0.0;41.0;44.0;42.0;3;0.0;49.0;0.0;0.0;34;31.125;0;7;7;0;4;4;0;1;0.0;0;2;0.0;0;2;34.0;1;2;38.0;1;2;0.0;0;2;37.0;1;1;34.0;1;2;0.0;0;2;2;33.0
1876;35.86666666666667;40.0;49.0;39.35294117647059;45.0;35.0;0;37.8125;30.0;42.0;38.0;39.0;42.0;33.083333333333336;5;31.0;28.0;0.0;30.0;39;34.5;0;9;9;0;5;5;0;1;0.0;0;2;34.0;1;2;39.0;1;2;43.0;1;2;38.0;1;2;37.0;1;1;0.0;0;2;0.0;0;2;2;30.6875
1877;33.47777777777778;27.676470588235293;45.0;36.0;0.0;0.0;0;29.261904761904763;0.0;35.0;47.0;31.0;15.0;40.5;2;0.0;39.0;0.0;0.0;42;34.4;0;4;4;0;2;2;0;1;0.0;0;2;0.0;0;2;0.0;0;2;42.0;1;2;0.0;0;2;0.0;0;1;44.0;1;2;0.0;0;2;1;29.25
1879;36.13333333333333;37.1764705882353;43.0;39.77777777777778;43.0;44.0;0;38.05882352941177;33.0;38.0;48.0;37.0;37.0;32.142857142857146;6;33.0;43.0;31.0;32.0;0;38.1;0;9;9;0;5;5;0;1;0.0;0;2;44.0;1;2;42.0;1;2;43.0;1;2;40.0;1;2;43.0;1;1;0.0;0;2;0.0;0;2;1;29.125
1881;30.923076923076923;33.6;0.0;32.088235294117645;30.0;15.5;0;33.125;0.0;32.0;0.0;38.0;39.0;30.571428571428573;4;0.0;19.5;0.0;0.0;38;20.5;0;5;5;0;3;2;1;2;0.0;0;2;0.0;0;2;0.0;0;2;37.0;1;2;0.0;0;2;37.0;1;1;6.0;1;2;0.0;0;2;1;0.0
1882;28.23076923076923;32.3;0.0;29.764705882352942;27.0;15.5;0;27.875;0.0;0.0;0.0;35.0;0.0;20.0;2;0.0;23.0;0.0;0.0;0;29.2;0;4;4;0;2;2;0;2;0.0;0;2;0.0;0;2;37.0;1;2;36.0;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;1;21.5
1889;34.93333333333333;39.11764705882353;46.0;34.3235294117647;30.5;34.0;0;39.64705882352941;30.0;45.0;46.0;45.0;39.0;35.46153846153846;6;33.0;37.0;0.0;32.0;35;36.285714285714285;0;6;6;0;3;3;0;1;0.0;0;2;0.0;0;2;43.0;1;2;42.0;1;2;42.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;1;22.5
1890;31.87179487179487;30.133333333333333;0.0;34.25;0.0;0.0;0;34.416666666666664;0.0;0.0;36.0;29.5;37.0;0.0;0;0.0;0.0;0.0;0.0;0;27.333333333333332;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;2;0.0;0;2;41.0;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;1;15.5
1893;35.2;39.0;45.0;41.0;43.0;34.0;0;37.14705882352941;32.0;35.0;41.0;38.0;43.0;34.214285714285715;6;31.0;37.0;37.0;30.0;44;38.30769230769231;0;13;13;0;7;7;0;1;0.0;0;2;40.0;1;2;39.0;1;2;40.0;1;2;38.0;1;2;40.0;1;1;35.0;1;2;37.0;1;2;1;25.5
1894;36.06666666666667;38.11764705882353;48.0;39.0;36.0;0.0;50;39.06666666666667;33.0;41.0;0.0;37.0;44.0;34.63636363636363;5;27.0;38.0;0.0;0.0;34;36.125;0;7;7;0;4;4;0;1;0.0;0;2;0.0;0;2;43.0;1;2;42.0;1;2;39.0;1;2;41.0;1;1;0.0;0;2;0.0;0;2;1;24.5
1895;34.833333333333336;36.0;44.0;35.76470588235294;39.0;0.0;0;39.411764705882355;30.0;46.0;45.0;43.0;45.0;36.53333333333333;7;31.0;37.0;34.0;38.0;37;37.63636363636363;0;10;10;0;5;5;0;1;0.0;0;2;38.0;1;2;41.0;1;2;45.0;1;2;41.0;1;2;0.0;0;1;42.0;1;2;0.0;0;2;1;24.0
