NUMERO;LOCALIDAD_COLEGIO;PG_ICFES;CON_MAT_ICFES;FISICA_ICFES;BIOLOGIA_ICFES;IDIOMA_ICFES;LOCALIDAD;PROMEDIO_UNO;CAR_UNO;NCC_UNO;NCP_UNO;NAA_UNO;NAP_UNO;ESTADO_FINAL;NOTA_DIFERENCIAL;NOTA_DIBUJO;NOTA_QUIMICA;NOTA_CFJC;NOTA_TEXTOS;NOTA_SEMINARIO;NOTA_EE_UNO;PROMEDIO_DOS;CAR_DOS;NCC_DOS;NCA_DOS;NCP_DOS;NAC_DOS;NAA_DOS;NAP_DOS;EPA_DOS;NOTA_ALGEBRA;VECES_ALGEBRA;CREDITOS_ALGEBRA;NOTA_INTEGRAL;VECES_INTEGRAL;CREDITOS_INTEGRAL;NOTA_FISICA_UNO;VECES_FISICA_UNO;CREDITOS_FISICA_UNO;NOTA_MATERIALES;VECES_MATERIALES;CREDITOS_MATERIALES;NOTA_DEMOCRACIA;VECES_DEMOCRACIA;CREDITOS_DEMOCRACIA;NOTA_PBASICA;VECES_PBASICA;CREDITOS_PBASICA;NOTA_EE_DOS;VECES_EE_DOS;CREDITOS_EE_DOS;RENDIMIENTO_TRES
2257;10;359.0;75.0;0.0;73.0;66.0;10;28.384615384615383;2;20;7;4;2;3;21.5;34.0;22.0;38.0;37.0;37.0;0.0;28.1;0;10;10;0;4;2;2;2;24.0;1;3;0.0;0;3;28.0;1;3;0.0;0;2;35.0;1;1;30.0;1;3;0.0;0;2;1
2258;20;373.0;79.0;0.0;79.0;72.0;20;39.06666666666667;0;15;0;7;0;2;30.0;40.0;41.0;42.0;48.0;37.0;44.0;37.53333333333333;0;15;15;0;6;6;0;1;45.0;1;3;30.0;1;3;33.0;1;3;38.0;1;2;43.0;1;1;40.0;1;3;0.0;0;2;2
2259;8;362.0;77.0;0.0;67.0;62.0;8;39.07692307692308;0;13;0;6;0;11;42.0;40.0;34.0;38.0;38.0;44.0;0.0;35.13333333333333;1;21;15;6;6;5;1;1;28.666666666666668;3;3;35.0;1;3;39.0;1;3;34.0;1;2;43.0;1;1;36.0;1;3;0.0;0;2;2
2261;15;356.0;71.0;0.0;72.0;62.0;18;27.692307692307693;0;13;0;4;2;9;26.0;34.0;16.0;35.0;32.0;41.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1
2262;15;355.0;72.0;0.0;71.0;70.0;16;28.653846153846153;1;16;3;5;1;1;30.0;30.0;14.5;37.0;36.0;40.0;0.0;11.090909090909092;0;10;10;0;4;0;4;2;0.0;0;3;6.0;1;3;12.0;1;3;0.0;0;2;14.0;1;1;18.0;1;3;0.0;0;2;1
2263;9;349.0;79.0;0.0;68.0;72.0;9;39.46666666666667;0;15;0;7;0;2;42.0;37.0;30.0;42.0;42.0;46.0;44.0;41.1764705882353;0;17;17;0;7;7;0;1;46.0;1;3;40.0;1;3;39.0;1;3;33.0;1;2;40.0;1;1;45.0;1;3;42.0;1;2;2
2264;20;355.0;69.0;0.0;71.0;67.0;20;33.19230769230769;2;20;7;4;2;2;29.0;37.0;28.5;38.0;38.0;42.0;0.0;30.933333333333334;1;18;15;3;6;5;1;1;35.0;1;3;14.0;2;3;33.0;1;3;32.0;1;2;31.0;1;1;41.0;1;3;0.0;0;2;2
2265;10;366.0;80.0;0.0;72.0;63.0;10;31.692307692307693;2;23;10;4;2;2;28.0;33.0;24.666666666666668;36.0;40.0;44.0;0.0;32.666666666666664;2;21;15;6;6;5;1;1;30.0;2;3;23.0;2;3;34.0;1;3;31.0;1;2;41.0;1;1;42.0;1;3;0.0;0;2;2
2266;20;339.0;72.0;0.0;61.0;72.0;20;23.153846153846153;2;20;7;4;2;1;8.5;37.0;11.0;42.0;37.0;44.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1
2267;20;351.0;75.0;0.0;69.0;63.0;20;36.69230769230769;1;16;3;6;0;2;32.0;34.0;33.0;45.0;44.0;49.0;0.0;36.6;0;15;15;0;6;6;0;1;35.0;1;3;30.0;1;3;39.0;1;3;34.0;1;2;31.0;1;1;46.0;1;3;0.0;0;2;2
2268;9;361.0;75.0;0.0;76.0;73.0;9;33.43333333333333;2;22;7;5;2;11;26.0;32.0;28.5;38.0;48.0;40.0;37.0;25.133333333333333;3;26;15;11;6;3;3;1;20.333333333333332;3;3;11.0;2;3;31.0;1;3;26.5;2;2;38.0;1;1;33.0;1;3;0.0;0;2;2
2269;4;354.0;74.0;0.0;68.0;78.0;4;35.266666666666666;0;15;0;7;0;2;30.0;34.0;32.0;35.0;36.0;42.0;48.0;41.0;0;17;17;0;7;7;0;1;42.0;1;3;37.0;1;3;40.0;1;3;35.0;1;2;41.0;1;1;45.0;1;3;47.0;1;2;2
2270;6;304.0;69.0;0.0;60.0;55.0;7;31.282051282051285;2;24;11;5;1;2;29.666666666666668;32.0;30.0;39.0;32.0;31.0;0.0;30.7;2;21;15;6;6;3;3;1;25.5;2;3;25.0;1;3;24.0;2;3;32.0;1;2;41.0;1;1;44.0;1;3;0.0;0;2;2
2271;8;439.0;68.0;65.0;68.0;54.0;8;34.86666666666667;0;15;0;7;0;2;30.0;35.0;30.0;40.0;37.0;45.0;42.0;35.233333333333334;1;18;15;3;6;5;1;1;37.0;1;3;25.5;2;3;32.0;1;3;34.0;1;2;42.0;1;1;45.0;1;3;0.0;0;2;2
2272;20;362.0;73.0;0.0;71.0;71.0;20;31.076923076923077;1;17;4;5;1;11;16.5;33.0;30.0;41.0;50.0;41.0;0.0;15.0;0;7;7;0;3;0;3;2;0.0;0;3;0.0;0;3;12.0;1;3;0.0;0;2;21.0;1;1;21.0;1;3;0.0;0;2;1
2274;13;372.0;78.0;0.0;69.0;64.0;20;41.4;0;15;0;7;0;2;45.0;34.0;33.0;43.0;44.0;43.0;50.0;39.0;0;17;17;0;7;7;0;1;42.0;1;3;36.0;1;3;32.0;1;3;35.0;1;2;44.0;1;1;45.0;1;3;42.0;1;2;3
2275;1;360.0;70.0;0.0;70.0;100.0;11;26.846153846153847;0;13;0;4;2;13;20.0;31.0;17.0;37.0;36.0;47.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1
2276;9;357.0;74.0;0.0;70.0;69.0;9;30.96153846153846;2;18;5;4;2;12;32.0;27.5;23.5;39.0;32.0;46.0;0.0;29.03846153846154;1;16;13;3;5;4;1;2;32.0;1;3;9.5;2;3;30.0;1;3;0.0;0;2;34.0;1;1;43.0;1;3;0.0;0;2;1
2277;14;364.0;75.0;0.0;79.0;62.0;18;32.766666666666666;2;22;7;5;2;11;25.0;33.0;25.5;38.0;41.0;43.0;43.0;32.333333333333336;2;22;15;7;6;5;1;1;32.0;1;3;25.666666666666668;3;3;32.0;1;3;33.0;1;2;30.0;2;1;40.0;1;3;0.0;0;2;2
2279;18;316.0;55.0;0.0;66.0;64.0;19;31.4;3;24;9;4;3;11;27.5;26.5;24.0;38.0;35.0;44.0;42.0;28.633333333333333;2;24;15;9;6;4;2;2;22.5;2;3;16.0;3;3;30.0;1;3;33.0;1;2;35.0;1;1;41.0;1;3;0.0;0;2;2
2280;6;341.0;80.0;0.0;67.0;59.0;6;34.07692307692308;1;16;3;5;1;2;30.0;36.0;26.0;41.0;41.0;50.0;0.0;32.333333333333336;1;18;15;3;6;5;1;1;31.0;1;3;17.0;2;3;31.0;1;3;36.0;1;2;35.0;1;1;47.0;1;3;0.0;0;2;2
2281;1;374.0;80.0;0.0;68.0;74.0;1;29.0;2;17;4;4;2;3;32.0;30.0;22.0;33.0;35.0;20.0;0.0;22.2;0;10;10;0;4;2;2;2;15.0;1;3;12.0;1;3;34.0;1;3;0.0;0;2;39.0;1;1;0.0;0;3;0.0;0;2;1
2282;14;354.0;66.0;0.0;74.0;83.0;19;32.93333333333333;2;22;7;6;1;2;30.0;30.0;25.0;40.0;37.0;45.0;40.0;35.266666666666666;0;15;15;0;6;6;0;1;35.0;1;3;34.0;1;3;32.0;1;3;35.0;1;2;39.0;1;1;39.0;1;3;0.0;0;2;2
2283;14;361.0;75.0;0.0;73.0;63.0;8;31.076923076923077;2;19;6;5;1;13;29.0;30.5;30.0;31.0;34.0;38.0;0.0;25.615384615384617;0;13;13;0;5;3;2;2;20.0;1;3;19.0;1;3;32.0;1;3;0.0;0;2;30.0;1;1;30.0;1;3;0.0;0;2;1
2284;10;394.0;94.0;0.0;79.0;71.0;20;34.4;1;17;2;6;1;11;30.0;28.0;31.0;36.0;48.0;37.0;39.0;30.0;2;24;15;9;6;4;2;1;34.0;1;3;23.0;2;3;33.0;1;3;30.0;1;2;37.0;1;1;27.666666666666668;3;3;0.0;0;2;1
2285;1;347.0;75.0;0.0;70.0;75.0;1;35.46153846153846;0;13;0;5;1;9;27.0;30.0;38.0;43.0;48.0;40.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1
2286;7;349.0;73.0;0.0;68.0;74.0;18;34.69230769230769;1;17;4;6;0;2;31.0;30.0;32.0;43.0;43.0;42.0;0.0;38.333333333333336;0;15;15;0;6;6;0;1;44.0;1;3;33.0;1;3;36.0;1;3;33.0;1;2;41.0;1;1;43.0;1;3;0.0;0;2;2
2288;9;340.0;80.0;0.0;67.0;60.0;20;33.06666666666667;2;21;6;6;1;2;29.0;30.0;32.0;37.0;32.0;35.0;44.0;34.56666666666667;1;18;15;3;6;5;1;1;34.0;1;3;29.5;2;3;31.0;1;3;34.0;1;2;41.0;1;1;42.0;1;3;0.0;0;2;2
2289;7;348.0;80.0;0.0;66.0;66.0;7;26.076923076923077;1;17;4;5;1;1;12.5;31.0;32.0;34.0;30.0;37.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;1;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;1;3;0.0;0;2;1
2290;20;300.0;59.0;0.0;64.0;59.0;20;25.0;3;22;9;3;3;13;21.5;27.0;20.0;34.0;30.0;31.0;0.0;21.857142857142858;0;6;6;0;2;0;2;2;0.0;0;3;0.0;0;3;26.0;1;3;0.0;0;2;0.0;0;1;25.0;1;3;0.0;0;2;1
2291;18;366.0;71.0;0.0;74.0;100.0;18;29.615384615384617;2;21;8;4;2;11;28.5;24.0;30.0;33.0;32.0;36.0;0.0;32.2;2;24;15;9;6;4;2;1;24.0;3;3;25.0;2;3;34.0;1;3;34.0;1;2;34.0;1;1;44.0;1;3;0.0;0;2;2
2292;20;347.0;77.0;0.0;68.0;67.0;20;39.15384615384615;0;13;0;6;0;2;33.0;40.0;39.0;42.0;48.0;42.0;0.0;36.333333333333336;1;18;15;3;6;6;0;1;37.0;2;3;30.0;1;3;34.0;1;3;34.0;1;2;42.0;1;1;44.0;1;3;0.0;0;2;2
2293;9;366.0;76.0;0.0;71.0;77.0;9;26.53846153846154;0;13;0;3;3;9;20.0;24.0;25.0;37.0;34.0;37.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1
2294;10;361.0;74.0;0.0;75.0;66.0;10;27.5;3;22;9;3;3;1;24.5;28.5;23.5;36.0;30.0;36.0;0.0;26.25;0;7;7;0;3;2;1;2;0.0;0;3;0.0;0;3;30.0;1;3;0.0;0;2;33.0;1;1;29.0;1;3;0.0;0;2;1
2295;9;359.0;77.0;0.0;71.0;59.0;8;35.4;1;17;2;7;0;11;30.0;32.0;32.0;41.0;36.0;46.0;46.0;28.4;3;26;15;11;6;3;3;1;34.0;1;3;16.0;3;3;23.0;2;3;29.0;2;2;41.0;1;1;36.0;1;3;0.0;0;2;2
2296;16;451.0;78.0;59.0;62.0;52.0;8;18.21794871794872;6;33;20;0;6;11;15.333333333333334;15.0;17.0;23.0;22.5;26.5;0.0;27.25;3;20;10;10;4;2;2;1;18.0;3;3;0.0;0;3;29.0;2;3;0.0;0;2;38.5;2;1;31.0;1;3;0.0;0;2;1
2297;8;358.0;68.0;0.0;71.0;81.0;8;36.13333333333333;1;19;4;7;0;11;31.0;30.0;30.0;45.0;46.0;39.0;46.0;33.53333333333333;1;21;15;6;6;5;1;1;21.0;3;3;32.0;1;3;32.0;1;3;30.0;1;2;41.0;1;1;49.0;1;3;0.0;0;2;2
2298;20;343.0;80.0;0.0;66.0;67.0;20;18.846153846153847;0;13;0;1;5;9;12.0;24.0;21.0;30.0;19.0;18.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1
2299;14;362.0;75.0;0.0;68.0;70.0;16;40.23076923076923;0;13;0;6;0;11;38.0;44.0;43.0;39.0;37.0;41.0;0.0;38.46666666666667;1;21;15;6;6;6;0;1;30.333333333333332;3;3;37.0;1;3;37.0;1;3;39.0;1;2;39.0;1;1;49.0;1;3;0.0;0;2;2
2300;20;342.0;77.0;0.0;75.0;68.0;5;42.333333333333336;0;15;0;7;0;2;40.0;38.0;46.0;39.0;42.0;40.0;49.0;38.11764705882353;2;23;17;6;7;7;0;1;33.5;2;3;33.5;2;3;37.0;1;3;38.0;1;2;39.0;1;1;45.0;1;3;43.0;1;2;2
2301;10;354.0;79.0;0.0;70.0;63.0;10;36.3;2;18;3;6;1;11;37.0;39.0;41.0;33.0;30.5;27.5;37.0;28.214285714285715;4;29;14;15;6;2;4;1;14.666666666666666;3;3;19.666666666666668;3;3;0.0;0;3;20.5;2;2;27.0;2;1;42.0;1;3;49.0;1;2;2
2302;12;350.0;77.0;0.0;69.0;62.0;12;35.07692307692308;1;17;4;5;1;2;27.5;43.0;41.0;31.0;32.0;42.0;0.0;31.566666666666666;2;21;15;6;6;4;2;1;27.5;2;3;25.0;2;3;30.0;1;3;35.0;1;2;42.0;1;1;38.0;1;3;0.0;0;2;2
2303;4;348.0;72.0;0.0;72.0;66.0;4;29.97435897435897;1;21;8;5;1;11;12.666666666666666;33.0;44.0;43.0;31.0;36.0;0.0;24.0;3;26;12;14;5;2;3;1;15.666666666666666;3;3;0.0;0;3;30.0;1;3;23.5;2;2;43.0;1;1;20.333333333333332;3;3;0.0;0;2;1
2304;8;360.0;72.0;0.0;73.0;64.0;8;27.384615384615383;1;17;4;5;1;13;13.0;35.0;32.0;40.0;31.0;36.0;0.0;9.0;0;9;9;0;2;0;2;2;0.0;1;3;0.0;0;3;11.0;1;3;0.0;0;2;0.0;0;1;10.0;1;3;0.0;0;2;1
2305;8;382.0;85.0;0.0;74.0;79.0;16;40.23076923076923;0;13;0;6;0;9;48.0;36.0;41.0;34.0;31.0;40.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1
2306;18;356.0;76.0;0.0;71.0;74.0;10;16.46153846153846;0;13;0;0;6;9;15.0;9.0;26.0;15.0;12.0;19.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1
2307;10;344.0;74.0;0.0;71.0;65.0;10;33.76923076923077;1;21;8;5;1;11;22.0;36.0;46.0;39.0;33.0;36.0;0.0;23.366666666666667;3;26;15;11;6;3;3;1;19.666666666666668;3;3;5.0;1;3;30.0;1;3;27.0;2;2;38.0;1;1;31.5;2;3;0.0;0;2;1
2308;7;358.0;73.0;0.0;72.0;69.0;7;35.15384615384615;3;20;7;5;1;2;31.0;38.0;40.0;37.0;38.0;24.0;0.0;26.625;2;17;12;5;5;2;3;2;22.5;2;3;0.0;0;3;24.0;1;3;28.5;2;2;30.0;1;1;31.0;1;3;0.0;0;2;2
2309;20;352.0;83.0;0.0;69.0;61.0;20;25.051282051282048;2;25;12;4;2;9;17.333333333333332;17.666666666666668;30.0;38.0;30.0;33.0;0.0;4.571428571428571;3;12;6;6;3;0;3;1;0.0;0;3;0.0;0;3;3.0;2;3;6.0;2;2;11.0;2;1;0.0;0;3;0.0;0;2;1
2310;14;351.0;71.0;0.0;69.0;67.0;8;40.76923076923077;0;13;0;6;0;11;39.0;42.0;43.0;39.0;40.0;42.0;0.0;28.4;2;24;15;9;6;4;2;2;30.0;1;3;17.0;3;3;27.0;2;3;36.0;1;2;39.0;1;1;31.0;1;3;0.0;0;2;1
2311;9;357.0;71.0;0.0;73.0;71.0;9;34.86666666666667;1;16;1;7;0;11;30.0;33.0;39.0;38.0;33.0;36.0;40.0;32.94117647058823;1;23;17;6;7;6;1;1;30.0;1;3;23.0;3;3;33.0;1;3;30.0;1;2;41.0;1;1;39.0;1;3;42.0;1;2;2
2312;8;352.0;73.0;0.0;69.0;83.0;8;37.93333333333333;0;15;0;7;0;2;33.0;37.0;45.0;37.0;32.0;37.0;45.0;32.8;1;21;15;6;6;5;1;1;34.0;1;3;26.333333333333332;3;3;33.0;1;3;35.0;1;2;40.0;1;1;34.0;1;3;0.0;0;2;2
2313;12;349.0;74.0;0.0;67.0;74.0;11;21.48717948717949;4;31;18;2;4;9;17.0;30.0;19.333333333333332;10.333333333333334;26.0;31.0;0.0;7.5;0;6;6;0;2;0;2;2;1.0;1;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;14.0;1;3;0.0;0;2;1
2314;11;352.0;72.0;0.0;70.0;73.0;11;30.923076923076923;1;21;8;5;1;13;21.0;30.0;37.0;35.0;36.0;40.0;0.0;19.333333333333332;2;15;9;6;3;1;2;2;7.5;2;3;0.0;0;3;13.5;2;3;0.0;0;2;0.0;0;1;37.0;1;3;0.0;0;2;1
2315;10;352.0;72.0;0.0;71.0;84.0;20;40.06666666666667;0;15;0;7;0;11;33.0;33.0;46.0;39.0;48.0;42.0;44.0;28.205882352941178;2;23;17;6;7;4;3;2;28.5;2;3;18.0;2;3;30.0;1;3;35.0;1;2;36.0;1;1;32.0;1;3;24.0;1;2;1
2316;9;340.0;72.0;0.0;72.0;70.0;9;38.46666666666667;0;15;0;7;0;3;35.0;34.0;44.0;38.0;38.0;45.0;39.0;27.833333333333332;3;24;15;9;6;3;3;1;24.5;2;3;22.5;2;3;23.5;2;3;34.0;1;2;36.0;1;1;34.0;1;3;0.0;0;2;1
2317;1;344.0;66.0;0.0;79.0;71.0;11;36.46153846153846;0;13;0;6;0;11;31.0;30.0;45.0;40.0;36.0;43.0;0.0;25.533333333333335;3;30;15;15;6;3;3;1;9.666666666666666;3;3;14.666666666666666;3;3;28.0;2;3;33.0;1;2;37.0;1;1;41.0;1;3;0.0;0;2;1
2318;8;350.0;69.0;0.0;70.0;64.0;8;42.666666666666664;0;15;0;7;0;2;41.0;39.0;48.0;38.0;41.0;44.0;45.0;40.35294117647059;0;17;17;0;7;7;0;1;43.0;1;3;33.0;1;3;35.0;1;3;36.0;1;2;43.0;1;1;50.0;1;3;44.0;1;2;2
2319;8;344.0;72.0;0.0;69.0;71.0;8;35.53333333333333;0;15;0;7;0;11;33.0;36.0;43.0;38.0;30.0;36.0;33.0;32.3;3;27;15;12;6;5;1;1;31.5;2;3;25.0;2;3;30.333333333333332;3;3;33.0;1;2;32.0;1;1;42.0;1;3;0.0;0;2;2
2320;20;340.0;76.0;0.0;69.0;58.0;20;34.266666666666666;1;19;4;6;1;11;27.0;32.0;42.0;38.0;32.0;42.0;36.0;31.264705882352942;2;26;17;9;7;5;2;1;31.0;1;3;23.5;2;3;29.0;3;3;32.0;1;2;43.0;1;1;30.0;1;3;42.0;1;2;1
2321;10;351.0;73.0;0.0;67.0;76.0;10;36.13333333333333;0;15;0;7;0;11;30.0;33.0;43.0;40.0;37.0;37.0;38.0;34.333333333333336;1;21;15;6;6;5;1;1;32.0;1;3;29.0;3;3;32.0;1;3;32.0;1;2;40.0;1;1;44.0;1;3;0.0;0;2;2
2322;4;346.0;72.0;0.0;69.0;78.0;4;23.333333333333336;2;25;12;4;2;9;10.333333333333334;12.0;36.0;36.0;32.0;30.0;0.0;15.785714285714286;3;14;7;7;3;0;3;1;10.0;2;3;0.0;0;3;0.0;0;3;0.0;0;2;10.0;2;1;23.5;2;3;0.0;0;2;1
2323;11;348.0;69.0;0.0;71.0;66.0;11;36.30769230769231;1;21;8;6;0;11;30.0;33.0;42.0;39.0;39.0;43.0;0.0;35.583333333333336;1;18;12;6;5;4;1;1;29.333333333333332;3;3;0.0;0;3;34.0;1;3;35.0;1;2;41.0;1;1;42.0;1;3;0.0;0;2;2
2324;12;351.0;73.0;0.0;66.0;73.0;7;37.53846153846154;0;13;0;6;0;11;30.0;38.0;43.0;40.0;41.0;41.0;0.0;32.93333333333333;4;28;15;13;6;4;2;2;35.0;1;3;23.333333333333332;3;3;29.0;2;3;37.0;1;2;35.0;2;1;41.0;2;3;0.0;0;2;2
2326;9;340.0;73.0;0.0;70.0;75.0;10;44.23076923076923;0;13;0;6;0;2;46.0;40.0;46.0;35.0;48.0;42.0;0.0;35.0;1;18;15;3;6;5;1;1;33.0;1;3;30.0;1;3;29.0;2;3;35.0;1;2;35.0;1;1;48.0;1;3;0.0;0;2;2
2327;7;342.0;73.0;0.0;71.0;67.0;7;28.23076923076923;2;19;6;5;1;13;14.5;32.0;36.0;32.0;30.0;45.0;0.0;26.833333333333332;0;12;12;0;5;2;3;2;17.0;1;3;0.0;0;3;28.0;1;3;27.0;1;2;43.0;1;1;30.0;1;3;0.0;0;2;1
2329;19;342.0;72.0;0.0;73.0;70.0;19;39.333333333333336;0;15;0;7;0;12;31.0;40.0;45.0;40.0;40.0;45.0;43.0;33.46666666666667;2;21;15;6;6;5;1;1;31.5;2;3;21.5;2;3;33.0;1;3;37.0;1;2;41.0;1;1;43.0;1;3;0.0;0;2;1
2330;1;341.0;67.0;0.0;77.0;71.0;11;37.13333333333333;0;15;0;7;0;2;32.0;32.0;44.0;37.0;35.0;44.0;41.0;32.833333333333336;3;24;15;9;6;4;2;1;34.5;2;3;25.5;2;3;29.5;2;3;32.0;1;2;40.0;1;1;40.0;1;3;0.0;0;2;2
2331;10;341.0;76.0;0.0;68.0;57.0;18;31.846153846153847;1;21;8;5;1;11;24.0;32.0;36.0;37.0;33.0;43.0;0.0;32.266666666666666;2;23;15;8;6;4;2;1;17.333333333333332;3;3;30.0;1;3;31.0;1;3;28.5;2;2;45.0;1;1;49.0;1;3;0.0;0;2;2
2332;10;353.0;68.0;0.0;71.0;67.0;10;34.02564102564102;1;21;8;5;1;3;27.333333333333332;34.0;41.0;42.0;31.0;38.0;0.0;25.666666666666668;3;18;12;6;5;2;3;1;9.5;2;3;0.0;0;3;30.0;1;3;28.0;2;2;28.5;2;1;35.0;1;3;0.0;0;2;1
2340;16;335.0;79.0;0.0;62.0;73.0;15;40.46666666666667;2;20;5;7;0;2;41.0;33.0;40.0;36.0;46.0;41.0;44.0;39.5;0;12;12;0;5;5;0;1;31.0;1;3;0.0;0;3;43.0;1;3;32.0;1;2;38.0;1;1;50.0;1;3;0.0;0;2;2
2341;0;362.0;73.0;0.0;73.0;73.0;8;34.86666666666667;0;15;0;7;0;11;34.0;31.0;30.0;35.0;40.0;34.0;43.0;33.96666666666667;1;18;15;3;6;5;1;1;34.0;1;3;23.5;2;3;35.0;1;3;31.0;1;2;38.0;1;1;44.0;1;3;0.0;0;2;2
2342;0;339.0;68.0;0.0;67.0;65.0;11;34.333333333333336;0;15;0;7;0;11;31.0;32.0;30.0;37.0;37.0;40.0;43.0;28.7;1;18;15;3;6;5;1;2;31.0;1;3;16.5;2;3;31.0;1;3;31.0;1;2;37.0;1;1;32.0;1;3;0.0;0;2;2
2343;0;318.0;68.0;0.0;64.0;59.0;20;27.858974358974358;4;26;13;3;3;11;28.5;20.333333333333332;24.5;36.0;32.5;33.0;0.0;25.5625;1;10;7;3;3;2;1;2;0.0;0;3;0.0;0;3;30.0;1;3;0.0;0;2;32.0;1;1;27.5;2;3;0.0;0;2;1
2344;0;351.0;79.0;0.0;74.0;74.0;8;30.05128205128205;1;21;8;5;1;11;23.666666666666668;31.0;34.0;35.0;31.0;35.0;0.0;33.041666666666664;1;15;12;3;5;4;1;1;21.5;2;3;0.0;0;3;35.0;1;3;30.0;1;2;35.0;1;1;44.0;1;3;0.0;0;2;2
2345;0;344.0;70.0;0.0;66.0;74.0;9;35.15384615384615;0;13;0;6;0;2;36.0;31.0;32.0;40.0;40.0;35.0;0.0;34.8;1;18;15;3;6;5;1;1;35.0;1;3;21.0;2;3;39.0;1;3;35.0;1;2;32.0;1;1;45.0;1;3;0.0;0;2;2
2347;0;339.0;72.0;0.0;67.0;73.0;8;29.358974358974358;4;28;15;2;4;11;29.5;29.333333333333332;27.333333333333332;28.0;31.0;33.0;0.0;19.0;0;6;6;0;2;1;1;2;8.0;1;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;30.0;1;3;0.0;0;2;1
2348;0;344.0;71.0;0.0;68.0;75.0;8;31.0;1;16;3;5;1;13;32.0;30.0;27.0;36.0;32.0;34.0;0.0;24.307692307692307;0;13;13;0;5;3;2;2;10.0;1;3;17.0;1;3;34.0;1;3;0.0;0;2;40.0;1;1;31.0;1;3;0.0;0;2;1
2350;0;340.0;71.0;0.0;69.0;64.0;9;30.46153846153846;2;20;7;5;1;11;30.5;35.0;22.0;33.0;37.0;31.0;0.0;31.625;1;15;12;3;5;4;1;1;26.5;2;3;0.0;0;3;30.0;1;3;30.0;1;2;30.0;1;1;40.0;1;3;0.0;0;2;1
2351;0;382.0;84.0;0.0;75.0;60.0;20;34.46153846153846;2;20;7;4;2;2;29.5;32.0;28.0;43.0;48.0;43.0;0.0;27.857142857142858;0;7;7;0;3;2;1;2;20.0;1;3;0.0;0;3;0.0;0;3;0.0;0;2;45.0;1;1;30.0;1;3;0.0;0;2;1
2352;0;346.0;74.0;0.0;73.0;68.0;10;10.076923076923077;0;13;0;0;6;1;5.0;17.0;6.0;24.0;8.0;19.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1
2353;0;346.0;66.0;0.0;73.0;75.0;20;29.76923076923077;3;22;9;4;2;2;24.0;31.0;27.0;32.0;39.0;38.0;0.0;32.3;1;18;15;3;6;4;2;1;26.5;2;3;34.0;1;3;34.0;1;3;26.0;1;2;35.0;1;1;38.0;1;3;0.0;0;2;1
2354;0;341.0;71.0;0.0;67.0;65.0;16;36.46666666666667;1;19;4;7;0;2;30.5;33.0;31.0;44.0;44.0;42.0;46.0;38.0;0;15;15;0;6;6;0;1;31.0;1;3;33.0;1;3;40.0;1;3;35.0;1;2;38.0;1;1;50.0;1;3;0.0;0;2;2
2355;0;340.0;75.0;0.0;67.0;54.0;8;32.0;2;20;7;4;2;2;26.0;37.0;24.0;37.0;43.0;43.0;0.0;35.65384615384615;1;16;13;3;5;4;1;1;24.5;2;3;38.0;1;3;34.0;1;3;0.0;0;2;39.0;1;1;45.0;1;3;0.0;0;2;2
2356;0;353.0;78.0;0.0;76.0;70.0;8;10.076923076923077;0;13;0;0;6;13;5.0;13.0;7.0;24.0;14.0;12.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1
